comment_id,author,time,likes_count,text,parent_id,video_id
Ugzl1j6wLxIBNhLO_yJ4AaABAg,@colo5220,1717905348.562648,0,"Smartphones made not-so-smart people starting with children. They don't take advantage of the technology instead they watch stupid videos like people farting on YouTube. Instead, of watching where they are walking, they look at their dumbphones. The movie ""Idiocracy"" is coming to real life. Your name is ""Not Sure""!",,XlnspY2wOVw
UgwQJpBQTaHgDpT0EXV4AaABAg,@twistedbroom,1717905350.182861,0,Teachers all operating in their own agendas and assigning their own massive projects at the same time.,,XlnspY2wOVw
Ugyqe6asrFjPAuO8WMh4AaABAg.A-cDH-HZJ7XA0PT1h5gPqr,@yuluoxianjun,1717905350.616123,0,they call them Facist.ofc they wont learn from them,,XlnspY2wOVw
Ugz0-gHvJbSdofC9tv54AaABAg,@Helfirehydra,1717905353.744493,0,"Because it puts military spending a head of the development of its own nations kids every year education spending gets cut and then kids get stupider which means stupid adults. I will believe whatever you say. And not to mention that healthcare funding is always the first to cut but guess what never gets cut the military budget, the military industrial complex and major drug companies but if you want teachers doctors or anything that is important for a functioning society those are the first to get cut all the time",,XlnspY2wOVw
UgwEHVc_ME4GCFkSRYV4AaABAg,@Matthew8473,1717905350.983338,0,"This is breathtaking. I recently read a similar book, and it took my breath away. ""The Hidden Empire: Inside the Private Worlds of Elite CEOs"" by Adam Skylight",,XlnspY2wOVw
UgxNJ2LYsqjDrF3XLdR4AaABAg,@stitchfan93,1717905352.44182,0,"A video I recently saw had someone asking random New York citizens simple questions and yet they weren't able to answer them.....

The questions were how to read an analog clock and the current U.S president. Wow.",,XlnspY2wOVw
Ugw_ryqm5uPK4g8bY1B4AaABAg,@robertsoto5713,1717905352.442963,0,I hear they are not failing students and letting them move on. If there’s no fear then it’s doomed. This generation is cooled,,XlnspY2wOVw
Ugz2hFzRlkGg7nwde914AaABAg,@alyxxa6182,1717905352.44528,0,Teachers are ranked 3rd in millionaire profession.,,XlnspY2wOVw
UgwSIiqOCOKHIdmZK3d4AaABAg,@kbug-b3m,1717905352.447341,0,"Teachers are underpaid and over worked. Common Core was a mess. My mom bought out her retirement in 2003 so she could retire early and not have to teach common core. In 2024 my high school sophomore student is learning what I learned in my first two years (1998, 1999) of university.  And then there’s the south.",,XlnspY2wOVw
Ugz3Dc0XGT7y1f721Jp4AaABAg,@billjenkins2503,1717905352.448368,0,The public school have twice the support staff and administrators of 10 years ago. Meanwhile private schools have the same support staff and administrators as 10 year ago and have twice as  many students achieving National Merit Schlorships.,,XlnspY2wOVw
UgyhWdoBGG5b2vZ8U654AaABAg.A-GBYyctHmwA-R17MenAKl,@albertgreen8347,1717905352.709482,0,"That's a great idea.  If we want to be effective like those other systems, we must eliminate immigration.  Let's do it!",,XlnspY2wOVw
UgxTzjf3KYTYxt-fOXx4AaABAg.A-Bv76k7GThA-YCV5xA3av,@JJFlores197,1717905352.902804,0,How's that going to work? You want teachers to go door to door to teach??,,XlnspY2wOVw
UgxNJ2LYsqjDrF3XLdR4AaABAg.A-BeQxWbR2CA-EmUjOPNs5,@joegame4576,1717905353.087874,0,because none of those questions have a meaningful enough affect in their lives. our brain is wired to retain only those information that an individual considers important.,,XlnspY2wOVw
UgwPw7noD0yjI-3zUFd4AaABAg.A-9_l3d-tvsA74tiQQAHoR,@JamalFuckinKilla,1725854153.376392,0,Thats alotta learning!,,XlnspY2wOVw
UgwrsiGEkjCTwjBFh6F4AaABAg,@Stevexnycautomotive,1717905353.722368,0,Drugs rat USA 😂,,XlnspY2wOVw
UgzHl9WVP-44MGvMMyJ4AaABAg,@Values1st,1717905353.723896,0,Homeschooling is not broken. So you must be talking about government schools.,,XlnspY2wOVw
Ugwc2_jPUYYv1mqZC354AaABAg,@rohana.7760,1717905353.72544,0,A standardised education system is sorely needed. This just wasn’t the right one,,XlnspY2wOVw
UgxkiTFcIohpT27kKMZ4AaABAg,@brianharlan51,1717905353.728335,0,"😂😂😂😂😂😂😂

Cuz we don’t teach anything except DEI and crap",,XlnspY2wOVw
UgwiQSPKWDNOlW67f8Z4AaABAg,@EricLi-d1e,1717905353.729629,0,"when china , makes kids study from 6am to 9pm, Monday through Saturday. competition to get into middle school, high school, and college spots or you enter the work force",,XlnspY2wOVw
UgyPcPyOQ1ivES9r8Qd4AaABAg,@brianbyrnes892,1717905353.730939,0,I went to a Catholic school for nine years. Thank God.,,XlnspY2wOVw
UgwL4yTeAIJeHSgcAZp4AaABAg,@bb3ll07,1717905353.734674,0,The issue is that A HUGE NUMBER of kids miss waaaaay too many days of school as well,,XlnspY2wOVw
Ugz8GFe2CPGDJC4X7aB4AaABAg,@bb3ll07,1717905353.735838,0,"When will we start calling out their parents???? PARENTS SHOULD START BEING INVOLVED AND START DISCIPLINING THEIR KIDS! 

I have a first grade class and half of the class has behavioral issues which makes it hard for other students to learn 😢😢

The parents do not discipline them at all 😮",,XlnspY2wOVw
UgzMxKj_eP3tJj6F7HB4AaABAg,@ParthasarathiRay-q1g,1717905353.738139,0,what we learn and why first of all we have to clear it then we have to expend our time & money respectively. Thanks.,,XlnspY2wOVw
UgzGKpzAcazqDVXnLIR4AaABAg,@ralphdimas5421,1717905353.739276,0,Liberals that's why,,XlnspY2wOVw
UgwayuqJCrmdX3g60YZ4AaABAg,@pyroAdapt,1717905353.740323,0,Not only are Gen alpha kids being made stupid thanks to the factors they are being raised with currently but we also have some states showing OragerU videos in schools unironically... So in the case of those states the kids are becoming dumber and the schools are actively trying to make them dumber.,,XlnspY2wOVw
Ugyzh6T1fxdlPfact4B4AaABAg,@antoniolim762,1717905353.74342,0,"LOL...Common Sense dictates that it's not the Standards that doom US Education (the old standards led to space travel, nuclear power and the internet's creation)...it's the politics and capitalistic greed which rendered equity in the service delivery across the states ineffective that is the core evil to blame in the US education downturn. None of our leaders are ever held accountable and all blame falls onto teachers and the middle accountable are the local schools wholesale (if they can't blame teachers). The problem is clear if you look at the quality of effective teacher training and support they provide teachers...the teachers get one-offs and train-the-trainers (which is code for use the money to send leaders  with no direct student contact on a free vacation) unless they pay out of their own pockets. They also have to supplement out-of-pocket all the missing components and replenishable consumables of all the flash in the pan ""initiatives"" that have never shown any long-term efficacy and yet were adopted as if a cure-all...and even for the failure of these materials...the teachers are to blame...sadly (as if they are at fault for the dismal preparation and training they got using them). To top all of these, they are led by local school leaders unproven by the same evaluations they use to gauge teacher quality of instructional delivery and who have an average of 5 years or less in the classroom experience...yet they act that they know better than a teacher of 20+ years...they manage NOT lead.",,XlnspY2wOVw
UgxTzjf3KYTYxt-fOXx4AaABAg,@johnsavage6628,1717905352.440671,0,"How the education system is failing America now? It's been doing this for at least 100 years. Kids should go to school online, and businesses should be working with online school to train the next generation in jobs these companies will need workers for. Forget brick and mortar schools. And save tax payer money. Teachers can be assigned to rotate between homes.",,XlnspY2wOVw
Ugxy4bF4oQxxMFBh8HR4AaABAg,@kchris5326,1717905352.439508,0,"That salary and benefits, with all the time off isn’t that bad.",,XlnspY2wOVw
Ugwpp5Bd4gwZ1PkcmC14AaABAg,@Bigpitbull509,1717905352.438228,0,Special ed class must be full,,XlnspY2wOVw
UgwnB_nPkkyrM6ndr314AaABAg,@meinbherpieg4723,1717905351.004699,0,"""Here's the history of the common Corps: In 2009 the national Governor Association and the Council of Chief State School officers partnered with achieve Inc, a nonprofit that received millions of funding from the Bill and Malinda Gates Foundation. Thus the initiative seemed to spring from States when in reality it was contrived by an insular group of educational testing executives with only two academic content specialists. Neither specialist approved the final standards"" 

https://www.youtube.com/watch?v=PprP5TCZBRI",,XlnspY2wOVw
UgwfEz1BPIzSreyXc_94AaABAg,@Vulture1738,1717905350.988141,0,"As a student who went through CC Math and is now an engineering college student, CC Math leads to intuition that is valuable in the long run",,XlnspY2wOVw
Ugzpmxes72XeOJn6GWx4AaABAg,@d1o2c3t4o5r,1717905350.990836,0,"There are two main problems with how standardized education works: student stress and lack of common sense. When schools stress students out, the students are less able to think creatively. This is a problem because ingenuity is important for gaining new skills and solving problems. Unless you study math, school doesn't really teach you how to think, it teaches you what to think. Unless the student learns to apply their common sense to derive those arcane works they learn about in school, then they aren't really preparing to gain new skills.",,XlnspY2wOVw
UgxZP8ci4Fnp7w2JxMZ4AaABAg,@Kevin-qj7fp,1717905350.992137,0,"our america is burdened with cost as illegals come in having been partial pregnent taking advatage of the give birth on american soil and we grant the mother and child citizen ship 
added to that uneducated women being pregnant trying to give birth on american soil 
and you can see the disasters already set up to burden America",,XlnspY2wOVw
UgxwprspiiHOcpytk_d4AaABAg,@jd38,1717905350.993418,0,"I realized the American education system had shortcomings when someone from my third-world country, Indonesia, moved to the US, and her daughter, who was in the 5th grade, was placed in an accelerated program to the 7th grade. In Indonesia, a 5th grader would skip one year and go directly into the first year of middle school (7th grade). So, while her friends in Indonesia are still in elementary school, she's already in middle school in the US.",,XlnspY2wOVw
Ugw8V-dTcs8H3z0fTPV4AaABAg,@idcashflow,1717905350.99476,0,"its not failing, its what you called being relevant, having education latelty is useless",,XlnspY2wOVw
UgyK6y1wgto4Tiuu5rd4AaABAg,@ph11p3540,1717905350.995916,0,They completely missed the real reason why the education system failed.  It's been hijacked by the religious far right bible fundamentalists,,XlnspY2wOVw
UgxdMbeCOHfF1Zkz_1R4AaABAg,@LeonArcher,1717905350.998209,0,"The wage gap is a problem! But, you can give each teacher 1,000,000 it will not make or students smarter.",,XlnspY2wOVw
UgwBvsmRPZ_a883Ckih4AaABAg,@christtopher,1717905351.000512,0,Umm don’t we all use calculators,,XlnspY2wOVw
UgyOfNpP3ZpriYWuwd54AaABAg,@JohnaboyJohnaboy,1717905351.002619,0,Good news,,XlnspY2wOVw
UgwTbj6Fo7inJ_gN0qp4AaABAg.A-aI5gAG0LpA2IUoAAEB-D,@triple_gem_shining,1717905351.213288,0,Cool story,,XlnspY2wOVw
UgzUrQt3phvqtdNx-154AaABAg,@mannykhan7752,1717905352.436912,0,Yep this topic is well documented all the YT and tiktok memes online.,,XlnspY2wOVw
UgxZP8ci4Fnp7w2JxMZ4AaABAg.A-T968mIuXhA-T9TBwTjHk,@Kevin-qj7fp,1717905351.413722,0,"not only do we need to educate these women to raise them up to raise a family but also enough money to feed the mother and child 
thus a single illegal mother entering giving birth expecting america to grant citizen ship as well as education and investment 
this leaves the burden on america as the mother wants to use pregnency as a way to enter america and go head of citizen ship and education as the mother needs that as well 
and not giving it is a form of deprivation and morally ethically wrong",,XlnspY2wOVw
UgwVyCyjpHgTxJKr7514AaABAg.A-Jug8klC9JA-R0xJRfeMm,@albertgreen8347,1717905351.890189,0,"There is no Scandinavian country that isn't a capitalist country.  Stop lying to yourself.  Your only successes in Scandinavia are because your countries are simply less densely populated.  If you look at our less densely populated areas, we do better than you.  Deal with millions of migrants from the third world raping and pillaging and then come and talk.",,XlnspY2wOVw
UgyoLgqvY1LJWxlTXLp4AaABAg.A-I23udmDvIA-R0l5grXht,@albertgreen8347,1717905352.10611,0,ChatGPT is lying to you.  Teachers choose this profession because their useless degree won't get them any other job.,,XlnspY2wOVw
UgyygVk8COVgUXcLu054AaABAg,@t206kid,1717905352.422935,0,Education system is failing because of the government as well as these horrible teachers unions,,XlnspY2wOVw
UgxP0fi1VK3GhKRWNkd4AaABAg,@Py16777216,1717905352.428701,0,"I don't hate comon core, but it is a disaster. Like I use common core math very often when I don't have a calculator (when my phone dies basically). I like how the program is meant to get kids to conceptualize what they're learning. I didn't like memorizing crap as a kid but it didn't matter to me as a gifted child I heard it and knew it. I could get a C or even an A without any exposure to the content at all in grade school. I should have skipped to 9th grade but I didn't care enough to do extremely well in school.",,XlnspY2wOVw
UgwbgNTQXdAj5bWO8Nh4AaABAg,@cathyreddy6297,1717905352.430201,0,I hope the best for the education system and pray for all learning and teaching in care of the system!  God bless and start in caring standards!,,XlnspY2wOVw
UgxG7lVw7vurD2MHIHN4AaABAg,@paulb6159,1717905352.432993,0,But I thought Biden fixed everything,,XlnspY2wOVw
UgxRS8xaMull2wB_4Qt4AaABAg,@dianadoraen7864,1717905352.434291,0,"Lack of parental involvement is astounding. Not fairs or concerts, but day to day life. Checking how your child does at school, if they are stressed out or not, help them develop healthier approach to managing the workload and hardship that school sometimes (for some kids, always) is. A student is not a child who has been put in school. They were brought up to respect the teachers, were given the basics so that they would not get lost in the subjects. It's appalling when parents only care about grades, or if they find out about learning difficulties when the child is failing. And don't get started on behavior!",,XlnspY2wOVw
UgyaOUGacUR3-yGue654AaABAg,@douglastovey2685,1717905352.435605,0,"How about letting teachers control what happens in their own classroom. I spend 80% on compliance to rules and policies that have nothing to do with education, made by ignorant people who have no idea,  and 20% of my time preparing and teaching. If I could flip that then each day I would be ultimately prepared and possibly the greatest high school business teacher alive. 

When I am prepared I am in complete control. I have no behavior problems. When I’m prepared I notice kids who are struggling and fix them. When I am prepared a can make adjustments on the fly. 

I have been teaching and coaching at the high school level for 35 years. I know the teen age adolescent mind better than anyone on the planet. Kids want to learn. They want to get better. They want to achieve. Get the know it all media, the dirty politicians, and anyone else with a wrong opinion out of education and let teachers do their jobs. No special interest compliance bullcrap. I don’t need diversity training or sensitivity training or any such nonsense because when I’m prepared I’m free to notice who needs some loving no matter their race, gender, gender ID, religion, etc.  

Please can the bull and let teachers teach.",,XlnspY2wOVw
UgxUWHMOqHXLYMUMY9Z4AaABAg,@Freaysclaw56,1717905341.165289,0,"Parents are expected to help guide their children doing their homework.  But we parents could not because they never taught us or even attempted to teach us the new way of doing things.  Kids struggled and parent threw their arm up, giving up.  Without the parental support the children gave up.  This is why Common Core failed.  Education was a team effort, with common core parents were cut out.  

Now everyone one is running around wondering why the system is failing.  That’s easy, parents are no longer part of the equation.",,XlnspY2wOVw
UgxUtCnJ_kthRhVAqll4AaABAg,@hud86,1749354922.099324,0,"I had two teachers in 12 years that actually cared and were impactful. The rest wanted a steady job. Government IS the problem. There’s no such thing as “steady pay” without labor and resource exploitation abroad. I really hate anyone making over $50k a year, especially if it’s from MY tax dollars.",,XlnspY2wOVw
UgyyNGeYsaIixSw8YZ54AaABAg,@ProfessorSetterby,1717905341.162667,0,"I work in healthcare and education. I am a college professor and I’m currently earning my K-12 CTE credential. I’m also a mom of an elementary school child. 

My concerns with modern education is every student I see under the age of 25 has come through this “common core curriculum”. Teachers are blaming the parents and parents are blaming the teachers. As someone who has worked on curriculum, worked in education at grades preschool through community college. I 💯 believe curriculum and classroom design are the biggest culprits. In the K-3 classrooms in California for example, students no longer have assigned seating. Even adult learners need structure. Why would you give less structure to the students who need most structure? So you blame parents who are at work, for not disciplining children when they are in an overstimulating environment! That’s ludicrous! 

This new math has 4x as many steps as simple equations, parents cannot help their children. As a nursing professor I cannot help my younger students there are three equations, I teach the classic version not the new version. The students that are under 25 for example have higher incidents of cheating than my older students also. They ask for more extensions. Teachers don’t get paid enough, true. 

But I wouldn’t blame parents who are working 2 jobs to survive.",,XlnspY2wOVw
UgxgCTD3-KeLhFJvX654AaABAg,@TexasIsACountry,1733716528.269581,0,Well Donald going to change things up,,XlnspY2wOVw
Ugw2c1mDQkp28Tu5Q-Z4AaABAg,@nikhilaggarwala,1733716528.255138,0,america down down,,XlnspY2wOVw
UgxYNJCwJ5rDSlYkWHZ4AaABAg,@Network83-pf8bm,1733716528.256564,0,"""Standards were too low."" LOL! as opposed to what, exactly? common core was a dumb idea from the start. (although some people have grown rich from it, which I guess was the whole point from the start.)",,XlnspY2wOVw
Ugy9mjHZcpY4TV7_MOl4AaABAg,@markreynolds9888,1733716528.257825,0,"Let me get this straight, before Common Core, teachers and school districts had control of their curriculum. But Common Core failed because teachers know their students best and therefore can create the curriculum best for their students and the curriculum shouldn't be dictated from on high? Sounds like we are going back to something that didn't work.",,XlnspY2wOVw
UgwJUHQfzFkZvGMfEBx4AaABAg,@life42theuniverse,1733716528.259085,0,"In my opinion the American school system has only one concern, profits. Stupid people are easily confused, by advertising, into buying stuff they don’t need, for profit.",,XlnspY2wOVw
UgxPcVYqhnBL01CCTZx4AaABAg,@rebeccachambers419,1733716528.260363,0,I understand that teachers do not get paid as much as other professions do with the same degree. However teachers do not work as many hours per year as other professions do either.,,XlnspY2wOVw
UgwxJQTchUs6lcixWLx4AaABAg,@markfomenko8873,1733716528.261648,0,"The fact that Trump just got elected with a great deal of support from younger male voters speaks volumes about the failure of the education system here in the USA. Female teachers managed to radicalize young men with militant feminist curricula, and there has been a dreadful unintended consequence.",,XlnspY2wOVw
UgzF4lOjba918m5sX1h4AaABAg,@juniperwool,1733716528.262867,0,"I think a big issue is the deterioration of culture and homes...it affects everything. People don't parent their children and then wonder why the teacher's can't teach them. P.s. I was a teacher, and I am a parent. just fyi",,XlnspY2wOVw
UgzIpdlZNbvyGvLYtyN4AaABAg,@rosec8101,1733716528.264002,0,"We need to strip the class day down to reading, writing, and math. If you are not getting at least a B in those then nothing else happens.",,XlnspY2wOVw
UgzcUpC-JwBNtySgfj54AaABAg,@runzelstilzchen8392,1733716528.265137,0,"Go woke - go broke!
Not more to say!",,XlnspY2wOVw
UgyPpYJXhAKg0G8A27V4AaABAg,@chaseschwartz,1733716528.266273,0,standardized testing!,,XlnspY2wOVw
UgyV9T_Ku20zScgIP154AaABAg,@jaker8461,1733716528.268532,0,In before Trump eliminates the department of education,,XlnspY2wOVw
Ugw3Vs_ielH6MgZvPfd4AaABAg.ABI-DqWDlG5ABrLs06zss_,@suporma-suporma,1736394928.54392,0,Here's a good example of a failure produced by this education system.,,XlnspY2wOVw
Ugzpk6SWyDsT1O2jRnV4AaABAg,@armandoruiz8758,1733716528.252277,0,"The US government is actually using the name of the continent. We are US citizens and citizens of the United States. Everyone in North America, Central America, South America, the Americas and the American continent is an American like Asia are Asians, Africa are Africans and Europe are Europeans. What happened first? The United States of America or the American continent? The United States of America became a nation on the date of July 4th of 1776 and the whole entire continent was already named America after Amerigo Vespucci in the year 1507 that was 269 years difference way before the United States of America became a nation. Europe has 50 countries, Asia has 51 countries, Africa has 54 countries, Oceania has 14 countries and America is not a country America is a continent of 35 countries in total. Why are people not educated about America? ............The reason why people come here to the United States from all over the world is because the US government goes to their countries and controls and manipulates their governments. The US government and its allies aka puppets invade small countries 10 or more against 1 small country not even bigger than Texas. Both the Democrats and the Republicans are the same snake with two evil heads. The US government is a two face and the number 1 terrorist in the world. The US government invades, kills, destroys, divides, controls, manipulates and steals resources from small countries. .............Homelessness is a choice of life. Life is beautiful but no one said life is easy. Many people have too many excuses in life, more excuses than the exits of freeway 101 located in California. Many people are looking for work praying to God not to find a job. People just want just want handouts. The more money you give them the more they want. Whoever wants an easy life in life will always have issues, struggle and drama in life but whoever makes a sacrifice in a good way in life will make a benefit in life....",,XlnspY2wOVw
UgyNeEfCeOx9x8Y-KF54AaABAg.ABHt4yKUGyIAFDoMrTwQ5_,@JesusChrist42000,1741492528.76192,0, @chantelleallen6146  I bet you could 😂😂😂😂,,XlnspY2wOVw
UgxgCTD3-KeLhFJvX654AaABAg.AAlGOpGKf2iABrM-vNhvht,@suporma-suporma,1736394929.052445,0,"It was terrible on his first term as well, and it was terrible well before that.",,XlnspY2wOVw
UgwZf1iposcMWMOXeC94AaABAg,@victorramondetta8555,1733716529.453496,0,Common core was the worst idea ever.,,XlnspY2wOVw
UgxKaKapapkBY47ZaaN4AaABAg,@mimosa9188,1733716529.457877,0,"Make all school semi-private, give school the ability fire teachers that are underperforming.",,XlnspY2wOVw
UgwO5LRt06Kqb9ZwBV14AaABAg,@LadySekhmet-Returns,1733716529.459677,0,What I see is that these children are just pulling each other and fighting whose hair looks the best who's clothes looked the best so what's going on in Japan,,XlnspY2wOVw
UgymazGq8tqKXSjqjpp4AaABAg,@TBoy1247,1733716529.461373,0,"12th grade
Just 26% of students scored proficient or above in math on the NAEP assessment
Just 21% scored proficient or above in science
Teacher pay, including pensions, is not the problem.",,XlnspY2wOVw
UgyK2oE7z3-F5BJdzgt4AaABAg,@lucas.90-u8j,1733716529.462986,0,The US education system has a law where employers can’t fire teachers (even the bad ones). They were breaking school rules and were still not fired. The students are being forced to be taught by those people. The system also is keeping students from graduating. Pray for America.,,XlnspY2wOVw
UgwjOA29AhYLrCPAflJ4AaABAg,@Smile55Smile,1731124529.464402,0,"The problem is not teachers are underpaid. The problem is the tenure system. See so many teachers turn to be a totally different one after tenure. For math and engineering majors, teachers might be a little bit lower paid than their peers, but they definitely got more vacation days. But for literature, history majors, they are paid well. The major problem is the elementary school education is a disaster in US. If kids start their math learning with a literature major teacher who was not good at Math when he/she is a student, how you should expect a lot of them to like math and good at it. Without a solid math base, how could they good at STEM in high schools?",,XlnspY2wOVw
UgyvzCcTmbmY5UuF6c14AaABAg,@flea4061,1731124529.465845,0,"Underfunded schools, underpaid teachers, out of date curriculum and too many distracted kids.",,XlnspY2wOVw
UgwelvmjnJS06GMx8JB4AaABAg,@llw2606,1731124529.467265,0,"Global competition is up and fierce than ever in the history of mankind.  Millions more people from China, India and other poor countries are now able to get a good education.  If those people get paid less than $5 per hour, why does someone who doesn’t even have a high school degree in America deserve $20 per hour?  Sooner or later, American will be outcompeted.   It is time to change our culture to put more emphasis on math science education.  We should put more pressure on kids and teachers.   If we don’t do that, one hundred years later, we won’t be as proud to be American as now.",,XlnspY2wOVw
UgwCMsGqeHKySofzjFR4AaABAg,@제이피-f1l,1731124529.468688,0,Stupid. Its not about standards. More about motivation,,XlnspY2wOVw
UgzdQerhv5LMInop1dV4AaABAg,@camilocuesta,1733716528.253718,0,"Well, that explians why americans are so poorly educated",,XlnspY2wOVw
UgxO1TFrtoYA3OarwOp4AaABAg,@corsairman1956,1733716528.250841,0,"Common B.S.!!
Signed,
    U.S. Navy Vet and 40+ year retired Physics, Mathematics and educator.",,XlnspY2wOVw
UgyJhoSq_RoSWX5Scgd4AaABAg,@Ellimist-x3q,1731124529.471241,0,"It's not your fault you're dumb. The federal government invested $17,280 per pupil(that's you, one person) this year on higher education. That same government invested $84 million on one drug this year. That drug? Viagra. They care 4,941 times more about 70 year old erections than they do you.",,XlnspY2wOVw
UgznQfYny8XOcMLkPIF4AaABAg,@yourbigheadcousin5434,1733716526.800293,0,Rich Republicans don't like paying taxes and poor Republicans are stupid enough to let them get out of it.,,XlnspY2wOVw
UgzBdUlpdX8hPxT4Ert4AaABAg,@jorgealeman6862,1733716526.225385,0,"Earth = Variety = Classroom!
World = Business = Household ; true , false , or maybe?",,XlnspY2wOVw
UgwRQGg7YcZ0Kn__bUd4AaABAg,@jorgealeman6862,1733716526.226521,0,".3 x 3 :
Reading ,  writing , money , Math , and reasoning connection method :
Thirty percent of three dollars equals what number?
Three items at thirty cents each equals what number?
----
youtube.com/jalemanmathminute",,XlnspY2wOVw
UgzRgavyH3fJczd-soh4AaABAg,@jorgealeman6862,1733716526.227655,0,"The Students are the True Evaluators ; true , false , or maybe?",,XlnspY2wOVw
Ugz-p7bUhXmPfwm4e014AaABAg.ABhrkO3sQSRAC-bYGWSlOS,@FirstPeterr,1736394926.445581,0,"Can you please show me the technical literature of Capitalism being debunked.  I am an Engineer in the Aerospace and Defense sector and can assure you kids can't learn or even master needed skills by using the enternet to teach themselves.  We have many young Engineers and Scientist where I work that attempt this all the time and it is painfully obvious.  Academic rigor, guidance from professionals and mentorship produces better results.",,XlnspY2wOVw
UgwBj7EWGQZHl5YV6Wl4AaABAg,@mattrg320,1733716526.787106,0,"i think we should privatize it all! everything will be better, and I don't mind giving tax money to rich and religious private institutions. trickle down education!!! God bless!",,XlnspY2wOVw
UgxOCZ85L9fqIHR5mk14AaABAg,@a.i.5129,1733716526.789275,0,"Imagine having dyscalculia and not understanding your math homework. You go to your parent and ask them to help you, and they tell you they don't get it either. Your parent teaches you what looks like completely different math to you but you still don't understand it.
The amount of frustration, God...",,XlnspY2wOVw
UgwKtXYvpQSKfAsPENV4AaABAg,@andybray9791,1733716526.791186,0,Western education is full of perversion and corruption.,,XlnspY2wOVw
UgwGtpRw3e4cbB6wazx4AaABAg,@vnadarajah9730,1733716526.792854,0,Standards should be raised because some parents aren't there or have time to teach. The most successful ones have extra tuition. This is not affordable for everyone to utilise it. School has to do that.,,XlnspY2wOVw
UgzcC7cg7Y5tnA0C9o14AaABAg,@lorenckotini,1733716526.794514,0,too much lgbt and woke propaganda,,XlnspY2wOVw
Ugxq1YE5gvp1aGWuqiV4AaABAg,@therichness8768,1733716526.797406,0,I wouldn't take anything Betsy DeVos says about education....she's too busy lobbying for a more religious based education as a means of indoctrination.,,XlnspY2wOVw
UgyY-JFcvYfxnYRjhQV4AaABAg,@TonyMon_89,1733716526.798848,0,It’s almost as if they are just here to say Teachers salary WILL NOT increase… perros,,XlnspY2wOVw
Ugz0LOSLx-1Z7rHYhn94AaABAg,@dmrindie,1733716526.801723,0,😂😂😂😂😂😂,,XlnspY2wOVw
UgxjG4roeiln5O1mQux4AaABAg,@chantelleallen6146,1733716528.249207,0,It’s different,,XlnspY2wOVw
UgwWUFiAP6yujoYVvmB4AaABAg,@JPinShenzhen,1733716526.803101,0,"Haha, using a Betsy DeVos quote as evidence, like that means anything.  She knows absolutely nothing about holistic education.",,XlnspY2wOVw
Ugwfl1fjJoPUd5J1iCN4AaABAg,@StephenHolbrook-zc5jr,1733716526.806876,0,"Because the rest of the system is wrong, there needs to be a US law class from elementary to high school and continuing education throughout the people's lives. First of all so people will hopefully behave in a more civil manner, and second, we somehow have to prepare them for this humanitarian  crisis we call the real world 🌎. 
Huff",,XlnspY2wOVw
UgwKxE6aUAWNaJu2sfF4AaABAg,@fungjacky8285,1733716526.809161,0,"Earning is not great, and sometimes they need to pay extra tools for their students out of their pocket. You expect people to stay?",,XlnspY2wOVw
UgyZ50rAZatBQ-cv0cp4AaABAg,@BeBoulder,1733716526.810301,0,Because of Department of Education created by Dem in 1980.,,XlnspY2wOVw
UgxDzsLkS5EWVLu7yk94AaABAg,@Niko-lm3mb,1733716526.812582,0,It was never good.,,XlnspY2wOVw
UgxgmLnUYqnNdH-N0GF4AaABAg,,1733716526.813712,0,"Standardized testing has caused the curriculum to come to a grinding halt in May to enter “testing season” when the schedule is totally disrupted for testing. The schedule is different every day and this goes on for weeks. During this time, teachers are teaching to the test or abandoning the curriculum altogether to teach ACT prep. Meanwhile, between standardized tests, required ACT testing and final exams, the students are tested to death. The end result is that they give up on caring or trying. 
The second problem is how schools are rated based on the number of students that graduate in four years. This causes promotion at any cost!  Schools no longer adhere to the attendance policy, so students know they can miss half the school year and still pass. And they have made it nearly impossible to fail. No students can receive less than a 50% on any test, assignment or grading period and they have to be allowed to retake any test at any time. If they fail a grading period despite all of these measures, they can do online grade recovery. If they still fail, it’s not unheard of for administration to change their grade to a passing grade. Who is required to create these make up exams and remedial work? The teachers. End result, uneducated students and burnt out teachers.",,XlnspY2wOVw
UgwKtXYvpQSKfAsPENV4AaABAg.ABVvj5WckSOABrKu619L3W,@suporma-suporma,1736394927.110323,0,"Western?  No, Europe for the most part is fine.  America is a failure in education.",,XlnspY2wOVw
UgzcC7cg7Y5tnA0C9o14AaABAg.ABURudDDMYSABrKpRxQggB,@suporma-suporma,1736394927.417464,0,Here's a good example of the failures produced by this education system.,,XlnspY2wOVw
Ugz8G3KICdHbgqsz9c54AaABAg.ABMlReT26RHABrLme_Oq-g,@suporma-suporma,1736394927.804537,0,What are you talking about?  This failure in education stems at least 30 years back if not more.,,XlnspY2wOVw
Ugw3Vs_ielH6MgZvPfd4AaABAg,@jeteagle1457,1733716528.245896,0,"One word  "" democRATs """,,XlnspY2wOVw
UgyNeEfCeOx9x8Y-KF54AaABAg,@chantelleallen6146,1733716528.247556,0,I could use more money 💰,,XlnspY2wOVw
